"_id";"_labels";"MGLT";"average_height";"average_lifespan";"birth_year";"cargo_capacity";"classification";"climate";"consumables";"cost_in_credits";"created";"crew";"designation";"diameter";"director";"edited";"episode_id";"eye_color";"eye_colors";"gender";"gravity";"hair_color";"hair_colors";"height";"hyperdrive_rating";"language";"length";"manufacturer";"mass";"max_atmosphering_speed";"model";"name";"opening_crawl";"orbital_period";"passengers";"population";"producer";"release_date";"rotation_period";"skin_color";"skin_colors";"starship_class";"surface_water";"synth1";"terrain";"title";"updated";"url";"vehicle_class";"_start";"_end";"_type"
"878";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T17:28:27.248000Z";"";"";"";"";"2014-12-20T21:17:50.470000Z";"";"yellow";"";"male";"";"none";"";"198";"";"";"";"";"102";"";"";"Dexter Jettster";"";"";"";"";"";"";"";"brown";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/71/";"",,,,,
"879";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T17:30:50.416000Z";"";"";"";"";"2014-12-20T21:17:50.473000Z";"";"black";"";"male";"";"none";"";"229";"";"";"";"";"88";"";"";"Lama Su";"";"";"";"";"";"";"";"grey";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/72/";"",,,,,
"880";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T17:31:21.195000Z";"";"";"";"";"2014-12-20T21:17:50.474000Z";"";"black";"";"female";"";"none";"";"213";"";"";"";"";"unknown";"";"";"Taun We";"";"";"";"";"";"";"";"grey";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/73/";"",,,,,
"881";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T17:32:51.996000Z";"";"";"";"";"2014-12-20T21:17:50.476000Z";"";"blue";"";"female";"";"white";"";"167";"";"";"";"";"unknown";"";"";"Jocasta Nu";"";"";"";"";"";"";"";"fair";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/74/";"",,,,,
"882";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T09:53:15.086000Z";"";"";"";"";"2016-06-30T12:52:19.604868Z";"";"unknown";"";"male";"";"none";"";"79";"";"";"";"";"15";"";"";"Ratts Tyerell";"";"";"";"";"";"";"";"grey, blue";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/47/";"",,,,,
"883";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T17:43:36.409000Z";"";"";"";"";"2014-12-20T21:17:50.478000Z";"";"red, blue";"";"female";"";"none";"";"96";"";"";"";"";"unknown";"";"";"R4-P17";"";"";"";"";"";"";"";"silver, red";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/75/";"",,,,,
"884";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T17:53:52.607000Z";"";"";"";"";"2014-12-20T21:17:50.481000Z";"";"unknown";"";"male";"";"none";"";"193";"";"";"";"";"48";"";"";"Wat Tambor";"";"";"";"";"";"";"";"green, grey";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/76/";"",,,,,
"885";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T17:58:17.049000Z";"";"";"";"";"2014-12-20T21:17:50.484000Z";"";"gold";"";"male";"";"none";"";"191";"";"";"";"";"unknown";"";"";"San Hill";"";"";"";"";"";"";"";"grey";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/77/";"",,,,,
"886";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T18:44:01.103000Z";"";"";"";"";"2014-12-20T21:17:50.486000Z";"";"black";"";"female";"";"none";"";"178";"";"";"";"";"57";"";"";"Shaak Ti";"";"";"";"";"";"";"";"red, blue, white";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/78/";"",,,,,
"887";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T19:43:53.348000Z";"";"";"";"";"2014-12-20T21:17:50.488000Z";"";"green, yellow";"";"male";"";"none";"";"216";"";"";"";"";"159";"";"";"Grievous";"";"";"";"";"";"";"";"brown, white";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/79/";"",,,,,
"888";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T19:46:34.209000Z";"";"";"";"";"2014-12-20T21:17:50.491000Z";"";"blue";"";"male";"";"brown";"";"234";"";"";"";"";"136";"";"";"Tarfful";"";"";"";"";"";"";"";"brown";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/80/";"",,,,,
"889";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T19:49:35.583000Z";"";"";"";"";"2014-12-20T21:17:50.493000Z";"";"brown";"";"male";"";"brown";"";"188";"";"";"";"";"79";"";"";"Raymus Antilles";"";"";"";"";"";"";"";"light";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/81/";"",,,,,
"890";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T20:18:37.619000Z";"";"";"";"";"2014-12-20T21:17:50.496000Z";"";"white";"";"female";"";"none";"";"178";"";"";"";"";"48";"";"";"Sly Moore";"";"";"";"";"";"";"";"pale";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/82/";"",,,,,
"891";":Character";"";"";"";"unknown";"";"";"";"";"";"2014-12-20T20:35:04.260000Z";"";"";"";"";"2014-12-20T21:17:50.498000Z";"";"black";"";"male";"";"none";"";"206";"";"";"";"";"80";"";"";"Tion Medon";"";"";"";"";"";"";"";"grey";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/83/";"",,,,,
"892";":Character";"";"";"";"unknown";"";"";"";"";"";"2015-04-17T06:52:40.793621Z";"";"";"";"";"2015-04-17T06:52:40.793674Z";"";"dark";"";"male";"";"black";"";"unknown";"";"";"";"";"unknown";"";"";"Finn";"";"";"";"";"";"";"";"dark";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/84/";"",,,,,
"893";":Character";"";"";"";"unknown";"";"";"";"";"";"2015-04-17T06:54:01.495077Z";"";"";"";"";"2015-04-17T06:54:01.495128Z";"";"hazel";"";"female";"";"brown";"";"unknown";"";"";"";"";"unknown";"";"";"Rey";"";"";"";"";"";"";"";"light";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/85/";"",,,,,
"894";":Character";"";"";"";"unknown";"";"";"";"";"";"2015-04-17T06:55:21.622786Z";"";"";"";"";"2015-04-17T06:55:21.622835Z";"";"brown";"";"male";"";"brown";"";"unknown";"";"";"";"";"unknown";"";"";"Poe Dameron";"";"";"";"";"";"";"";"light";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/86/";"",,,,,
"895";":Character";"";"";"";"unknown";"";"";"";"";"";"2015-04-17T06:57:38.061346Z";"";"";"";"";"2015-04-17T06:57:38.061453Z";"";"black";"";"none";"";"none";"";"unknown";"";"";"";"";"unknown";"";"";"BB8";"";"";"";"";"";"";"";"none";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/87/";"",,,,,
"896";":Character";"";"";"";"unknown";"";"";"";"";"";"2015-10-13T10:35:39.229823Z";"";"";"";"";"2015-10-13T10:35:39.229894Z";"";"unknown";"";"female";"";"unknown";"";"unknown";"";"";"";"";"unknown";"";"";"Captain Phasma";"";"";"";"";"";"";"";"unknown";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/88/";"",,,,,
"897";":Character";"";"";"";"46BBY";"";"";"";"";"";"2014-12-19T17:28:26.926000Z";"";"";"";"";"2016-04-20T17:06:31.502555Z";"";"brown";"";"female";"";"brown";"";"165";"";"";"";"";"45";"";"";"Padmé Amidala";"";"";"";"";"";"";"";"light";"";"";"";"1";"";"";"false";"http://swapi.co/api/people/35/";"",,,,,
"898";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T11:35:48.479000Z";"";"";"12500";"";"2014-12-20T20:58:18.420000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Alderaan";"";"364";"";"2000000000";"";"";"24";"";"";"";"40";"1";"grasslands, mountains";"";"false";"http://swapi.co/api/planets/2/";"",,,,,
"899";":Planet";"";"";"";"";"";"";"temperate, tropical";"";"";"2014-12-10T11:37:19.144000Z";"";"";"10200";"";"2014-12-20T20:58:18.421000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Yavin IV";"";"4818";"";"1000";"";"";"24";"";"";"";"8";"1";"jungle, rainforests";"";"false";"http://swapi.co/api/planets/3/";"",,,,,
"900";":Planet";"";"";"";"";"";"";"frozen";"";"";"2014-12-10T11:39:13.934000Z";"";"";"7200";"";"2014-12-20T20:58:18.423000Z";"";"";"";"";"1.1 standard";"";"";"";"";"";"";"";"";"";"";"Hoth";"";"549";"";"unknown";"";"";"23";"";"";"";"100";"1";"tundra, ice caves, mountain ranges";"";"false";"http://swapi.co/api/planets/4/";"",,,,,
"901";":Planet";"";"";"";"";"";"";"murky";"";"";"2014-12-10T11:42:22.590000Z";"";"";"8900";"";"2014-12-20T20:58:18.425000Z";"";"";"";"";"N/A";"";"";"";"";"";"";"";"";"";"";"Dagobah";"";"341";"";"unknown";"";"";"23";"";"";"";"8";"1";"swamp, jungles";"";"false";"http://swapi.co/api/planets/5/";"",,,,,
"902";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T11:43:55.240000Z";"";"";"118000";"";"2014-12-20T20:58:18.427000Z";"";"";"";"";"1.5 (surface), 1 standard (Cloud City)";"";"";"";"";"";"";"";"";"";"";"Bespin";"";"5110";"";"6000000";"";"";"12";"";"";"";"0";"1";"gas giant";"";"false";"http://swapi.co/api/planets/6/";"",,,,,
"903";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T11:50:29.349000Z";"";"";"4900";"";"2014-12-20T20:58:18.429000Z";"";"";"";"";"0.85 standard";"";"";"";"";"";"";"";"";"";"";"Endor";"";"402";"";"30000000";"";"";"18";"";"";"";"8";"1";"forests, mountains, lakes";"";"false";"http://swapi.co/api/planets/7/";"",,,,,
"904";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T11:52:31.066000Z";"";"";"12120";"";"2014-12-20T20:58:18.430000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Naboo";"";"312";"";"4500000000";"";"";"26";"";"";"";"12";"1";"grassy hills, swamps, forests, mountains";"";"false";"http://swapi.co/api/planets/8/";"",,,,,
"905";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T11:54:13.921000Z";"";"";"12240";"";"2014-12-20T20:58:18.432000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Coruscant";"";"368";"";"1000000000000";"";"";"24";"";"";"";"unknown";"1";"cityscape, mountains";"";"false";"http://swapi.co/api/planets/9/";"",,,,,
"906";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T12:45:06.577000Z";"";"";"19720";"";"2014-12-20T20:58:18.434000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Kamino";"";"463";"";"1000000000";"";"";"27";"";"";"";"100";"1";"ocean";"";"false";"http://swapi.co/api/planets/10/";"",,,,,
"907";":Planet";"";"";"";"";"";"";"temperate, arid";"";"";"2014-12-10T12:47:22.350000Z";"";"";"11370";"";"2014-12-20T20:58:18.437000Z";"";"";"";"";"0.9 standard";"";"";"";"";"";"";"";"";"";"";"Geonosis";"";"256";"";"100000000000";"";"";"30";"";"";"";"5";"1";"rock, desert, mountain, barren";"";"false";"http://swapi.co/api/planets/11/";"",,,,,
"908";":Planet";"";"";"";"";"";"";"temperate, arid, windy";"";"";"2014-12-10T12:49:01.491000Z";"";"";"12900";"";"2014-12-20T20:58:18.439000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Utapau";"";"351";"";"95000000";"";"";"27";"";"";"";"0.9";"1";"scrublands, savanna, canyons, sinkholes";"";"false";"http://swapi.co/api/planets/12/";"",,,,,
"909";":Planet";"";"";"";"";"";"";"hot";"";"";"2014-12-10T12:50:16.526000Z";"";"";"4200";"";"2014-12-20T20:58:18.440000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Mustafar";"";"412";"";"20000";"";"";"36";"";"";"";"0";"1";"volcanoes, lava rivers, mountains, caves";"";"false";"http://swapi.co/api/planets/13/";"",,,,,
"910";":Planet";"";"";"";"";"";"";"tropical";"";"";"2014-12-10T13:32:00.124000Z";"";"";"12765";"";"2014-12-20T20:58:18.442000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Kashyyyk";"";"381";"";"45000000";"";"";"26";"";"";"";"60";"1";"jungle, forests, lakes, rivers";"";"false";"http://swapi.co/api/planets/14/";"",,,,,
"911";":Planet";"";"";"";"";"";"";"artificial temperate ";"";"";"2014-12-10T13:33:46.405000Z";"";"";"0";"";"2014-12-20T20:58:18.444000Z";"";"";"";"";"0.56 standard";"";"";"";"";"";"";"";"";"";"";"Polis Massa";"";"590";"";"1000000";"";"";"24";"";"";"";"0";"1";"airless asteroid";"";"false";"http://swapi.co/api/planets/15/";"",,,,,
"912";":Planet";"";"";"";"";"";"";"frigid";"";"";"2014-12-10T13:43:39.139000Z";"";"";"10088";"";"2014-12-20T20:58:18.446000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Mygeeto";"";"167";"";"19000000";"";"";"12";"";"";"";"unknown";"1";"glaciers, mountains, ice canyons";"";"false";"http://swapi.co/api/planets/16/";"",,,,,
"913";":Planet";"";"";"";"";"";"";"hot, humid";"";"";"2014-12-10T13:44:50.397000Z";"";"";"9100";"";"2014-12-20T20:58:18.447000Z";"";"";"";"";"0.75 standard";"";"";"";"";"";"";"";"";"";"";"Felucia";"";"231";"";"8500000";"";"";"34";"";"";"";"unknown";"1";"fungus forests";"";"false";"http://swapi.co/api/planets/17/";"",,,,,
"914";":Planet";"";"";"";"";"";"";"temperate, moist";"";"";"2014-12-10T13:46:28.704000Z";"";"";"0";"";"2014-12-20T20:58:18.449000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Cato Neimoidia";"";"278";"";"10000000";"";"";"25";"";"";"";"unknown";"1";"mountains, fields, forests, rock arches";"";"false";"http://swapi.co/api/planets/18/";"",,,,,
"915";":Planet";"";"";"";"";"";"";"hot";"";"";"2014-12-10T13:47:46.874000Z";"";"";"14920";"";"2014-12-20T20:58:18.450000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Saleucami";"";"392";"";"1400000000";"";"";"26";"";"";"";"unknown";"1";"caves, desert, mountains, volcanoes";"";"false";"http://swapi.co/api/planets/19/";"",,,,,
"916";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T16:16:26.566000Z";"";"";"0";"";"2014-12-20T20:58:18.452000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Stewjon";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"grass";"";"false";"http://swapi.co/api/planets/20/";"",,,,,
"917";":Planet";"";"";"";"";"";"";"polluted";"";"";"2014-12-10T16:26:54.384000Z";"";"";"13490";"";"2014-12-20T20:58:18.454000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Eriadu";"";"360";"";"22000000000";"";"";"24";"";"";"";"unknown";"1";"cityscape";"";"false";"http://swapi.co/api/planets/21/";"",,,,,
"918";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T16:49:12.453000Z";"";"";"11000";"";"2014-12-20T20:58:18.456000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Corellia";"";"329";"";"3000000000";"";"";"25";"";"";"";"70";"1";"plains, urban, hills, forests";"";"false";"http://swapi.co/api/planets/22/";"",,,,,
"919";":Planet";"";"";"";"";"";"";"hot";"";"";"2014-12-10T17:03:28.110000Z";"";"";"7549";"";"2014-12-20T20:58:18.458000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Rodia";"";"305";"";"1300000000";"";"";"29";"";"";"";"60";"1";"jungles, oceans, urban, swamps";"";"false";"http://swapi.co/api/planets/23/";"",,,,,
"920";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T17:11:29.452000Z";"";"";"12150";"";"2014-12-20T20:58:18.460000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Nal Hutta";"";"413";"";"7000000000";"";"";"87";"";"";"";"unknown";"1";"urban, oceans, swamps, bogs";"";"false";"http://swapi.co/api/planets/24/";"",,,,,
"921";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-10T17:23:29.896000Z";"";"";"9830";"";"2014-12-20T20:58:18.461000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Dantooine";"";"378";"";"1000";"";"";"25";"";"";"";"unknown";"1";"oceans, savannas, mountains, grasslands";"";"false";"http://swapi.co/api/planets/25/";"",,,,,
"922";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-12T11:16:55.078000Z";"";"";"6400";"";"2014-12-20T20:58:18.463000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Bestine IV";"";"680";"";"62000000";"";"";"26";"";"";"";"98";"1";"rocky islands, oceans";"";"false";"http://swapi.co/api/planets/26/";"",,,,,
"923";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-15T12:23:41.661000Z";"";"";"14050";"";"2014-12-20T20:58:18.464000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Ord Mantell";"";"334";"";"4000000000";"";"";"26";"";"";"";"10";"1";"plains, seas, mesas";"";"false";"http://swapi.co/api/planets/27/";"",,,,,
"924";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-15T12:25:59.569000Z";"";"";"0";"";"2014-12-20T20:58:18.466000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"unknown";"";"0";"";"unknown";"";"";"0";"";"";"";"unknown";"1";"unknown";"";"false";"http://swapi.co/api/planets/28/";"",,,,,
"925";":Planet";"";"";"";"";"";"";"arid";"";"";"2014-12-15T12:53:47.695000Z";"";"";"0";"";"2014-12-20T20:58:18.468000Z";"";"";"";"";"0.62 standard";"";"";"";"";"";"";"";"";"";"";"Trandosha";"";"371";"";"42000000";"";"";"25";"";"";"";"unknown";"1";"mountains, seas, grasslands, deserts";"";"false";"http://swapi.co/api/planets/29/";"",,,,,
"926";":Planet";"";"";"";"";"";"";"arid";"";"";"2014-12-15T12:56:31.121000Z";"";"";"0";"";"2014-12-20T20:58:18.469000Z";"";"";"";"";"1 standard";"";"";"";"";"";"";"";"";"";"";"Socorro";"";"326";"";"300000000";"";"";"20";"";"";"";"unknown";"1";"deserts, mountains";"";"false";"http://swapi.co/api/planets/30/";"",,,,,
"927";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-18T11:07:01.792000Z";"";"";"11030";"";"2014-12-20T20:58:18.471000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Mon Cala";"";"398";"";"27000000000";"";"";"21";"";"";"";"100";"1";"oceans, reefs, islands";"";"false";"http://swapi.co/api/planets/31/";"",,,,,
"928";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-18T11:11:51.872000Z";"";"";"13500";"";"2014-12-20T20:58:18.472000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Chandrila";"";"368";"";"1200000000";"";"";"20";"";"";"";"40";"1";"plains, forests";"";"false";"http://swapi.co/api/planets/32/";"",,,,,
"929";":Planet";"";"";"";"";"";"";"superheated";"";"";"2014-12-18T11:25:40.243000Z";"";"";"12780";"";"2014-12-20T20:58:18.474000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Sullust";"";"263";"";"18500000000";"";"";"20";"";"";"";"5";"1";"mountains, volcanoes, rocky deserts";"";"false";"http://swapi.co/api/planets/33/";"",,,,,
"930";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-19T17:47:54.403000Z";"";"";"7900";"";"2014-12-20T20:58:18.476000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Toydaria";"";"184";"";"11000000";"";"";"21";"";"";"";"unknown";"1";"swamps, lakes";"";"false";"http://swapi.co/api/planets/34/";"",,,,,
"931";":Planet";"";"";"";"";"";"";"arid, temperate, tropical";"";"";"2014-12-19T17:52:13.106000Z";"";"";"18880";"";"2014-12-20T20:58:18.478000Z";"";"";"";"";"1.56";"";"";"";"";"";"";"";"";"";"";"Malastare";"";"201";"";"2000000000";"";"";"26";"";"";"";"unknown";"1";"swamps, deserts, jungles, mountains";"";"false";"http://swapi.co/api/planets/35/";"",,,,,
"932";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-19T18:00:40.142000Z";"";"";"10480";"";"2014-12-20T20:58:18.480000Z";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"Dathomir";"";"491";"";"5200";"";"";"24";"";"";"";"unknown";"1";"forests, deserts, savannas";"";"false";"http://swapi.co/api/planets/36/";"",,,,,
"933";":Planet";"";"";"";"";"";"";"temperate, arid, subartic";"";"";"2014-12-20T09:46:25.740000Z";"";"";"10600";"";"2014-12-20T20:58:18.481000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Ryloth";"";"305";"";"1500000000";"";"";"30";"";"";"";"5";"1";"mountains, valleys, deserts, tundra";"";"false";"http://swapi.co/api/planets/37/";"",,,,,
"934";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T09:52:23.452000Z";"";"";"unknown";"";"2014-12-20T20:58:18.483000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Aleen Minor";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"unknown";"";"false";"http://swapi.co/api/planets/38/";"",,,,,
"935";":Planet";"";"";"";"";"";"";"temperate, artic";"";"";"2014-12-20T09:56:58.874000Z";"";"";"14900";"";"2014-12-20T20:58:18.485000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Vulpter";"";"391";"";"421000000";"";"";"22";"";"";"";"unknown";"1";"urban, barren";"";"false";"http://swapi.co/api/planets/39/";"",,,,,
"936";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T10:01:37.395000Z";"";"";"unknown";"";"2014-12-20T20:58:18.487000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Troiken";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"desert, tundra, rainforests, mountains";"";"false";"http://swapi.co/api/planets/40/";"",,,,,
"937";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T10:07:29.578000Z";"";"";"12190";"";"2014-12-20T20:58:18.489000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Tund";"";"1770";"";"0";"";"";"48";"";"";"";"unknown";"1";"barren, ash";"";"false";"http://swapi.co/api/planets/41/";"",,,,,
"938";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-20T10:12:28.980000Z";"";"";"10120";"";"2014-12-20T20:58:18.491000Z";"";"";"";"";"0.98";"";"";"";"";"";"";"";"";"";"";"Haruun Kal";"";"383";"";"705300";"";"";"25";"";"";"";"unknown";"1";"toxic cloudsea, plateaus, volcanoes";"";"false";"http://swapi.co/api/planets/42/";"",,,,,
"939";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-20T10:14:48.178000Z";"";"";"unknown";"";"2014-12-20T20:58:18.493000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Cerea";"";"386";"";"450000000";"";"";"27";"";"";"";"20";"1";"verdant";"";"false";"http://swapi.co/api/planets/43/";"",,,,,
"940";":Planet";"";"";"";"";"";"";"tropical, temperate";"";"";"2014-12-20T10:18:26.110000Z";"";"";"15600";"";"2014-12-20T20:58:18.495000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Glee Anselm";"";"206";"";"500000000";"";"";"33";"";"";"";"80";"1";"lakes, islands, swamps, seas";"";"false";"http://swapi.co/api/planets/44/";"",,,,,
"941";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T10:26:05.788000Z";"";"";"unknown";"";"2014-12-20T20:58:18.497000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Iridonia";"";"413";"";"unknown";"";"";"29";"";"";"";"unknown";"1";"rocky canyons, acid pools";"";"false";"http://swapi.co/api/planets/45/";"",,,,,
"942";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T10:28:31.117000Z";"";"";"unknown";"";"2014-12-20T20:58:18.498000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Tholoth";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"unknown";"";"false";"http://swapi.co/api/planets/46/";"",,,,,
"943";":Planet";"";"";"";"";"";"";"arid, rocky, windy";"";"";"2014-12-20T10:31:32.413000Z";"";"";"unknown";"";"2014-12-20T20:58:18.500000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Iktotch";"";"481";"";"unknown";"";"";"22";"";"";"";"unknown";"1";"rocky";"";"false";"http://swapi.co/api/planets/47/";"",,,,,
"944";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T10:34:08.249000Z";"";"";"unknown";"";"2014-12-20T20:58:18.502000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Quermia";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"unknown";"";"false";"http://swapi.co/api/planets/48/";"",,,,,
"945";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-20T10:48:36.141000Z";"";"";"13400";"";"2014-12-20T20:58:18.504000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Dorin";"";"409";"";"unknown";"";"";"22";"";"";"";"unknown";"1";"unknown";"";"false";"http://swapi.co/api/planets/49/";"",,,,,
"946";":Planet";"";"";"";"";"";"";"temperate";"";"";"2014-12-20T10:52:51.524000Z";"";"";"unknown";"";"2014-12-20T20:58:18.506000Z";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Champala";"";"318";"";"3500000000";"";"";"27";"";"";"";"unknown";"1";"oceans, rainforests, plateaus";"";"false";"http://swapi.co/api/planets/50/";"",,,,,
"947";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T16:44:46.318000Z";"";"";"unknown";"";"2014-12-20T20:58:18.508000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Mirial";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"deserts";"";"false";"http://swapi.co/api/planets/51/";"",,,,,
"948";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T16:52:13.357000Z";"";"";"unknown";"";"2014-12-20T20:58:18.510000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Serenno";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"rainforests, rivers, mountains";"";"false";"http://swapi.co/api/planets/52/";"",,,,,
"949";":Planet";"";"";"";"";"";"";"unknown";"";"";"2014-12-20T16:54:39.909000Z";"";"";"unknown";"";"2014-12-20T20:58:18.512000Z";"";"";"";"";"unknown";"";"";"";"";"";"";"";"";"";"";"Concord Dawn";"";"unknown";"";"unknown";"";"";"unknown";"";"";"";"unknown";"1";"jungles, forests, deserts";"";"false";"http://swapi.co/api/planets/53/";"",,,,,
